movieId,title,genres,year,text,tag
26003,night and fog (nuit et brouillard) (1955),crime documentary war,1955,night and fog (nuit et brouillard) (1955) crime documentary war 1955 ,
26038,teacher's pet (1958),comedy romance,1958,teacher's pet (1958) comedy romance 1958 ,
26048,"human condition ii, the (ningen no joken ii) (1959)",drama war,1959,"human condition ii, the (ningen no joken ii) (1959) drama war 1959 ",
26052,pickpocket (1959),crime drama,1959,pickpocket (1959) crime drama 1959 ,
26059,when a woman ascends the stairs (onna ga kaidan wo agaru toki) (1960),drama,1960,when a woman ascends the stairs (onna ga kaidan wo agaru toki) (1960) drama 1960 ,
26073,"human condition iii, the (ningen no joken iii) (1961)",drama war,1961,"human condition iii, the (ningen no joken iii) (1961) drama war 1961 ",
26078,advise and consent (1962),drama,1962,advise and consent (1962) drama 1962 ,
26082,harakiri (seppuku) (1962),drama,1962,harakiri (seppuku) (1962) drama 1962 ,
26084,"music man, the (1962)",children comedy musical romance,1962,"music man, the (1962) children comedy musical romance 1962 ",
26085,mutiny on the bounty (1962),adventure drama romance,1962,mutiny on the bounty (1962) adventure drama romance 1962 not available from netflix,not available from netflix
26095,"carabineers, the (carabiniers, les) (1963)",comedy drama war,1963,"carabineers, the (carabiniers, les) (1963) comedy drama war 1963 ",
26116,"hush... hush, sweet charlotte (1964)",horror thriller,1964,"hush... hush, sweet charlotte (1964) horror thriller 1964 ",
26122,onibaba (1964),drama horror war,1964,onibaba (1964) drama horror war 1964 ,
26124,robinson crusoe on mars (1964),sci-fi,1964,robinson crusoe on mars (1964) sci-fi 1964 ,
26131,"battle of algiers, the (la battaglia di algeri) (1966)",drama war,1966,"battle of algiers, the (la battaglia di algeri) (1966) drama war 1966 in netflix queue",in netflix queue
26133,"charlie brown christmas, a (1965)",animation children comedy,1965,"charlie brown christmas, a (1965) animation children comedy 1965 ",
26142,major dundee (1965),adventure war western,1965,major dundee (1965) adventure war western 1965 ,
26147,"thousand clowns, a (1965)",comedy drama romance,1965,"thousand clowns, a (1965) comedy drama romance 1965 ",
26150,andrei rublev (andrey rublyov) (1969),drama war,1969,andrei rublev (andrey rublyov) (1969) drama war 1969 ,
26151,au hasard balthazar (1966),crime drama,1966,au hasard balthazar (1966) crime drama 1966 donkey,donkey
26152,batman (1966),action adventure comedy,1966,batman (1966) action adventure comedy 1966 ,
26158,closely watched trains (ostre sledované vlaky) (1966),comedy drama war,1966,closely watched trains (ostre sledované vlaky) (1966) comedy drama war 1966 ,
26159,tokyo drifter (tôkyô nagaremono) (1966),action crime drama,1966,tokyo drifter (tôkyô nagaremono) (1966) action crime drama 1966 ,
26169,branded to kill (koroshi no rakuin) (1967),action crime drama,1967,branded to kill (koroshi no rakuin) (1967) action crime drama 1967 ,
26171,play time (a.k.a. playtime) (1967),comedy,1967,play time (a.k.a. playtime) (1967) comedy 1967 ,
26172,point blank (1967),action crime drama thriller,1967,point blank (1967) action crime drama thriller 1967 ,
26176,titicut follies (1967),documentary drama,1967,titicut follies (1967) documentary drama 1967 ,
26183,asterix and cleopatra (astérix et cléopâtre) (1968),action adventure animation children comedy,1968,asterix and cleopatra (astérix et cléopâtre) (1968) action adventure animation children comedy 1968 ,
26184,"diamond arm, the (brilliantovaya ruka) (1968)",action adventure comedy crime thriller,1968,"diamond arm, the (brilliantovaya ruka) (1968) action adventure comedy crime thriller 1968 ",
26195,sympathy for the devil (1968),documentary musical,1968,sympathy for the devil (1968) documentary musical 1968 ,
26198,"yours, mine and ours (1968)",children comedy,1968,"yours, mine and ours (1968) children comedy 1968 ",
26225,"claire's knee (genou de claire, le) (1970)",comedy romance,1970,"claire's knee (genou de claire, le) (1970) comedy romance 1970 ",
26231,performance (1970),crime drama thriller,1970,performance (1970) crime drama thriller 1970 ,
26236,"white sun of the desert, the (beloe solntse pustyni) (1970)",action adventure comedy drama romance war,1970,"white sun of the desert, the (beloe solntse pustyni) (1970) action adventure comedy drama romance war 1970 ",
26237,zabriskie point (1970),drama romance,1970,zabriskie point (1970) drama romance 1970 ,
26242,duel (1971),action mystery thriller,1971,duel (1971) action mystery thriller 1971 in netflix queue,in netflix queue
26249,they call me trinity (1971),comedy western,1971,they call me trinity (1971) comedy western 1971 ,
26258,"topo, el (1970)",fantasy western,1970,"topo, el (1970) fantasy western 1970 ",
26265,dr. phibes rises again (1972),adventure comedy horror romance,1972,dr. phibes rises again (1972) adventure comedy horror romance 1972 ,
26283,charley varrick (1973),crime drama thriller,1973,charley varrick (1973) crime drama thriller 1973 ,
26285,dark star (1974),comedy sci-fi thriller,1974,dark star (1974) comedy sci-fi thriller 1974 ,
26303,sisters (1973),horror thriller,1973,sisters (1973) horror thriller 1973 ,
26308,turkish delight (turks fruit) (1973),drama romance,1973,turkish delight (turks fruit) (1973) drama romance 1973 ,
26313,california split (1974),comedy drama,1974,california split (1974) comedy drama 1974 ,
26317,emmanuelle (1974),drama romance,1974,emmanuelle (1974) drama romance 1974 ,
26322,gone in 60 seconds (1974),action crime drama,1974,gone in 60 seconds (1974) action crime drama 1974 ,
26326,"holy mountain, the (montaña sagrada, la) (1973)",drama,1973,"holy mountain, the (montaña sagrada, la) (1973) drama 1973 ",
26340,"twelve tasks of asterix, the (les douze travaux d'astérix) (1976)",action adventure animation children comedy fantasy,1976,"twelve tasks of asterix, the (les douze travaux d'astérix) (1976) action adventure animation children comedy fantasy 1976 ",
26344,french connection ii (1975),action crime drama thriller,1975,french connection ii (1975) action crime drama thriller 1975 ,
26347,"irony of fate, or enjoy your bath! (ironiya sudby, ili s legkim parom!) (1975)",comedy drama romance,1975,"irony of fate, or enjoy your bath! (ironiya sudby, ili s legkim parom!) (1975) comedy drama romance 1975 ",
26350,"passenger, the (professione: reporter) (1975)",drama,1975,"passenger, the (professione: reporter) (1975) drama 1975 ",
26357,trilogy of terror (1975),horror thriller,1975,trilogy of terror (1975) horror thriller 1975 ,
26359,1900 (novecento) (1976),drama war,1976,1900 (novecento) (1976) drama war 1976 ,
26365,futureworld (1976),sci-fi thriller,1976,futureworld (1976) sci-fi thriller 1976 ,
26366,harlan county u.s.a. (1976),documentary,1976,harlan county u.s.a. (1976) documentary 1976 ,
26375,silver streak (1976),action comedy crime,1976,silver streak (1976) action comedy crime 1976 ,
26386,high anxiety (1977),comedy thriller,1977,high anxiety (1977) comedy thriller 1977 ,
26391,"new york, new york (1977)",drama musical romance,1977,"new york, new york (1977) drama musical romance 1977 ",
26394,"turning point, the (1977)",drama romance,1977,"turning point, the (1977) drama romance 1977 ",
26399,five deadly venoms (1978),action,1978,five deadly venoms (1978) action 1978 ,
26401,last hurrah for chivalry (hao xia) (1979),action drama,1979,last hurrah for chivalry (hao xia) (1979) action drama 1979 ,
26409,"clonus horror, the (1979)",horror sci-fi,1979,"clonus horror, the (1979) horror sci-fi 1979 ",
26413,snake in the eagle's shadow (se ying diu sau) (1978),action comedy,1978,snake in the eagle's shadow (se ying diu sau) (1978) action comedy 1978 ,
26422,hair (1979),comedy drama musical,1979,hair (1979) comedy drama musical 1979 ,
26429,love at first bite (1979),comedy horror romance,1979,love at first bite (1979) comedy horror romance 1979 ,
26444,"hitch hikers guide to the galaxy, the (1981)",adventure comedy sci-fi,1981,"hitch hikers guide to the galaxy, the (1981) adventure comedy sci-fi 1981 ",
26453,smiley's people (1982),drama mystery,1982,smiley's people (1982) drama mystery 1982 ,
26464,blue thunder (1983),action crime drama,1983,blue thunder (1983) action crime drama 1983 ,
26467,"day after, the (1983)",drama sci-fi,1983,"day after, the (1983) drama sci-fi 1983 ",
26471,eddie murphy delirious (1983),comedy documentary,1983,eddie murphy delirious (1983) comedy documentary 1983 ,
26472,"norte, el (1984)",adventure drama,1984,"norte, el (1984) adventure drama 1984 ",
26492,twilight zone: the movie (1983),fantasy horror sci-fi thriller,1983,twilight zone: the movie (1983) fantasy horror sci-fi thriller 1983 ,
26498,boy meets girl (1984),drama,1984,boy meets girl (1984) drama 1984 ,
26504,cloak & dagger (1984),action adventure children crime mystery thriller,1984,cloak & dagger (1984) action adventure children crime mystery thriller 1984 ,
26510,"ewok adventure, the (a.k.a. caravan of courage: an ewok adventure) (1984)",adventure children fantasy sci-fi,1984,"ewok adventure, the (a.k.a. caravan of courage: an ewok adventure) (1984) adventure children fantasy sci-fi 1984 ",
26523,"silent night, deadly night (1984)",horror thriller,1984,"silent night, deadly night (1984) horror thriller 1984 ",
26524,"times of harvey milk, the (1984)",documentary,1984,"times of harvey milk, the (1984) documentary 1984 ",
26527,what have i done to deserve this? (¿qué he hecho yo para merecer esto!!) (1984),comedy drama,1984,what have i done to deserve this? (¿qué he hecho yo para merecer esto!!) (1984) comedy drama 1984 ,
26528,anne of green gables (1985),children drama,1985,anne of green gables (1985) children drama 1985 ,
26539,death of a salesman (1985),drama,1985,death of a salesman (1985) drama 1985 ,
26542,ewoks: the battle for endor (1985),adventure children fantasy sci-fi,1985,ewoks: the battle for endor (1985) adventure children fantasy sci-fi 1985 ,
26547,police story (ging chaat goo si) (1985),action comedy crime thriller,1985,police story (ging chaat goo si) (1985) action comedy crime thriller 1985 ,
26554,"quiet earth, the (1985)",drama mystery sci-fi,1985,"quiet earth, the (1985) drama mystery sci-fi 1985 ",
26555,spies like us (1985),comedy,1985,spies like us (1985) comedy 1985 ,
26562,white nights (1985),drama,1985,white nights (1985) drama 1985 ,
26564,'round midnight (1986),drama musical,1986,'round midnight (1986) drama musical 1986 ,
26567,club paradise (1986),comedy,1986,club paradise (1986) comedy 1986 ,
26578,"sacrifice, the (offret - sacraficatio) (1986)",drama,1986,"sacrifice, the (offret - sacraficatio) (1986) drama 1986 ",
26585,"better tomorrow, a (ying hung boon sik) (1986)",crime drama thriller,1986,"better tomorrow, a (ying hung boon sik) (1986) crime drama thriller 1986 ",
26587,"decalogue, the (dekalog) (1989)",crime drama romance,1989,"decalogue, the (dekalog) (1989) crime drama romance 1989 ",
26590,g.i. joe: the movie (1987),action adventure animation children fantasy sci-fi,1987,g.i. joe: the movie (1987) action adventure animation children fantasy sci-fi 1987 ,
26593,hell comes to frogtown (1988),action comedy sci-fi,1988,hell comes to frogtown (1988) action comedy sci-fi 1988 ,
26599,"law of desire (ley del deseo, la) (1987)",comedy drama romance,1987,"law of desire (ley del deseo, la) (1987) comedy drama romance 1987 ",
26603,prince of darkness (1987),fantasy horror sci-fi thriller,1987,prince of darkness (1987) fantasy horror sci-fi thriller 1987 ,
26606,"chinese ghost story, a (sinnui yauwan) (1987)",action fantasy horror romance,1987,"chinese ghost story, a (sinnui yauwan) (1987) action fantasy horror romance 1987 ",
26612,"better tomorrow ii, a (ying hung boon sik ii) (1987)",crime drama thriller,1987,"better tomorrow ii, a (ying hung boon sik ii) (1987) crime drama thriller 1987 ",
26614,"bourne identity, the (1988)",action adventure drama mystery thriller,1988,"bourne identity, the (1988) action adventure drama mystery thriller 1988 ",
26622,dominick and eugene (1988),drama,1988,dominick and eugene (1988) drama 1988 ,
26629,killer klowns from outer space (1988),comedy horror sci-fi,1988,killer klowns from outer space (1988) comedy horror sci-fi 1988 ,
26630,moonwalker (1988),musical,1988,moonwalker (1988) musical 1988 ,
26631,alice (neco z alenky) (1988),animation fantasy mystery,1988,alice (neco z alenky) (1988) animation fantasy mystery 1988 ,
26645,life is a long quiet river (la vie est un long fleuve tranquille) (1988),comedy,1988,life is a long quiet river (la vie est un long fleuve tranquille) (1988) comedy 1988 ,
26649,lonesome dove (1989),adventure drama western,1989,lonesome dove (1989) adventure drama western 1989 ,
26662,kiki's delivery service (majo no takkyûbin) (1989),adventure animation children drama fantasy,1989,kiki's delivery service (majo no takkyûbin) (1989) adventure animation children drama fantasy 1989 anime,anime
26676,almost an angel (1990),comedy,1990,almost an angel (1990) comedy 1990 ,
26680,cry-baby (1990),comedy musical romance,1990,cry-baby (1990) comedy musical romance 1990 ,
26681,bullet in the head (1990),action drama war,1990,bullet in the head (1990) action drama war 1990 ,
26686,ghost dad (1990),comedy fantasy,1990,ghost dad (1990) comedy fantasy 1990 ,
26693,it (1990),drama fantasy horror mystery thriller,1990,it (1990) drama fantasy horror mystery thriller 1990 ,
26694,ju dou (1990),drama,1990,ju dou (1990) drama 1990 ,
26695,"krays, the (1990)",drama,1990,"krays, the (1990) drama 1990 ",
